BEACON,DAS,CRITERIA,ROPEN,RBALNO,LST_R_OPEN,RBAL,RLIMIT,TOPEN,TBALNO,MOF,RBAL_LIMIT,EQLIMIT,EQBAL,EQHIGHBAL,EQCURBAL,BCLIMIT,BCBAL,IHIGHBAL,ICURBAL,UNSECLIMIT,UNSECBAL,MTHIGHBAL,MTCURBAL,BCOPEN,YEARS_RES,CHILDREN,EST_INC,OWN_HOME,HOME_VALUE,HOME_INC,HOME_ED,PRCNT_WHIT,PRCNT_PROF,DOB_MONTH,DOB_YEAR,AGE_INFERR,SEX,MARRIED,BUYER
773,-8,1,01,01,99,000621,002336,02,000621,262,00,,,,,002336,000621,,,,,129000,118000,,06,1,42999.50,0,090,042,120,95,30,,46,42,M,M,0 
754,192,1,04,01,17,005311,000300,02,005311,127,01,,,,,,,,,000000,005311,062500,057975,,08,0,87499.50,0,136,063,150,95,42,,46,42,M,U,0 
779,17,1,03,02,06,000707,016478,05,009280,246,00,,,,,016100,000707,011015,008523,000378,000000,029000,020056,,15,1,87499.50,0,088,048,120,98,22,,,42,M,U,0 
706,150,1,09,07,07,009352,014408,07,009352,107,05,,,,,001951,001828,,,007600,005967,,,,02,0,42999.50,0,100,036,120,96,22,,,57,U,U,0 
737,293,1,01,01,24,001988,003000,03,015689,157,01,,,,,,,019650,013701,003000,001988,080081,076683,,03,1,62499.50,0,085,045,120,98,30,,63,35,M,U,0 
737,326,1,02,01,09,000387,005090,03,005234,099,00,,,,,005000,000387,007125,004847,,,096950,095965,,00,0,62499.50,0,000,000,000,00,00,,68,35,M,M,0 
741,239,1,05,04,03,003775,026622,07,003854,152,00,,,,,026622,003775,,,000000,000000,060300,013709,,04,0,87499.50,0,105,057,150,93,48,,63,35,M,U,0 
783,40,1,02,01,23,000041,014000,02,000041,132,00,,,,,014000,000041,,,,,076000,072116,,07,1,62499.50,0,136,063,150,95,42,,54,42,M,M,0 
777,77,1,03,02,18,000120,009893,03,000120,091,00,,,,,006593,000120,,,,,130000,126000,,03,1,87499.50,0,105,057,150,93,48,,66,35,F,U,0 
761,163,1,04,01,04,001086,018643,02,001086,196,00,,,,,017500,001086,,,,,,,,05,0,62499.50,0,105,057,150,93,48,,51,42,M,M,0 
787,15,1,01,01,36,000014,003500,01,000014,049,00,,,,,003500,000014,,,,,,,,01,1,42999.50,0,071,037,120,99,16,,,42,M,U,0 
742,98,1,06,04,02,012003,028597,07,021316,171,01,,,,,019640,010642,016000,009288,005453,001285,077000,071862,,05,0,87499.50,0,085,045,120,98,30,,64,35,M,U,0 
760,31,1,01,01,34,003552,009500,04,010044,434,00,,,046994,039320,009500,003552,021363,006492,,,,,,07,0,87499.50,0,071,033,120,92,17,,36,57,M,M,0 
767,165,1,03,02,33,000188,003583,03,011713,109,01,,,,,001390,000063,011820,011525,002000,000000,,,,04,0,87499.50,0,105,057,150,93,48,,65,35,M,U,0 
785,25,1,08,02,04,000185,029294,03,000208,172,00,,,,,015000,000023,,,,,,,,02,0,42999.50,0,108,055,140,99,36,,48,42,M,M,0 
738,205,1,01,01,26,001286,005000,04,001677,150,00,,,,,005000,001286,014088,000391,,,125000,109000,,07,0,87499.50,0,105,057,150,93,48,,43,57,M,U,0 
738,74,1,05,02,05,006979,026420,04,016766,135,01,,,,,026300,006979,036693,009787,,,083299,080363,,05,1,62499.50,0,105,057,150,93,48,,64,35,M,U,0 
773,42,1,04,02,08,001105,033800,03,001105,170,00,,,,,019000,000073,,,014800,001032,103000,099153,,06,0,87499.50,0,105,057,150,93,48,,56,42,M,M,0 
757,197,1,01,00,32,000000,000026,02,000000,196,00,,,,,,,,,,,080400,072778,,04,1,42999.50,0,000,000,000,00,00,,60,35,M,M,0 
736,263,1,08,08,07,003659,034695,14,074534,203,00,,,,,017200,001657,039642,024418,007595,001119,060000,053529,,01,1,87499.50,0,088,048,120,99,35,,51,42,M,M,0 
711,339,1,06,06,15,017903,026347,08,027796,184,03,,,,,,,015151,009893,018312,016609,044950,042323,,09,1,87499.50,0,085,045,120,98,30,,59,35,M,M,0 
742,173,1,02,02,68,017662,021600,02,017662,034,01,,,,,014500,014141,,,007100,003521,,,,02,0,62499.50,0,000,000,000,00,00,,64,35,M,M,0 
743,167,1,01,01,48,004026,005600,02,007836,131,01,,,,,005600,004026,010251,003810,,,,,,03,1,87499.50,0,105,057,150,93,48,,65,35,M,U,0 
728,245,1,09,05,02,000782,032357,07,000849,187,01,,,,,026400,000264,010289,000000,,,067500,062839,,06,1,62499.50,0,090,042,120,95,30,,44,57,M,M,0 
726,206,1,07,05,02,006045,019116,06,022969,219,02,,,,,016331,005730,019925,016924,000720,000262,,,,15,0,42999.50,0,071,033,120,92,17,,44,57,M,M,0 
747,130,1,01,01,99,000442,003500,03,000942,119,00,,,,,003500,000442,001200,000500,,,041000,038771,,08,1,62499.50,0,084,038,120,98,27,,,42,M,U,0 
725,294,1,00,00,,,,04,003169,178,00,,,,,,,005000,003169,,,015390,012054,,05,0,87499.50,0,084,038,120,98,27,,56,42,M,M,0 
774,8,1,04,02,25,000093,005281,03,009883,128,00,,,,,,,010776,009790,,,,,,15,0,42999.50,0,071,033,120,92,17,,,42,F,U,0 
744,49,1,01,01,99,001364,014500,02,012265,156,00,,,,,,,015194,010901,014500,001364,085000,000000,,07,0,87499.50,0,105,057,150,93,48,,,42,M,U,0 
782,89,1,04,04,36,001146,019390,07,047931,235,00,,,,,014900,000904,035467,015966,,,090000,084849,,07,1,87499.50,0,105,057,150,93,48,,54,42,M,M,0 
705,291,1,06,02,04,005395,023331,04,017098,089,01,,,,,,,016131,011703,014760,005395,081350,080203,,00,0,87499.50,0,105,057,150,93,48,,68,35,M,M,0 
778,46,1,01,00,63,000000,000930,01,000000,149,00,,,,,000930,000000,,,,,,,,04,0,87499.50,0,136,063,150,95,42,,49,42,M,M,0 
732,235,1,02,02,99,005254,010200,04,005349,219,01,,,,,007500,005154,,,,,131000,122000,,06,0,87499.50,0,105,057,150,93,48,,53,42,M,M,0 
726,172,1,02,02,11,012871,014235,03,012914,187,02,,,,,004235,003652,,,010000,009219,,,,05,0,87499.50,0,113,060,140,97,44,,48,42,M,M,0 
727,150,1,05,02,16,007701,026968,04,015004,041,01,,,,,005000,000686,013016,007303,021819,007015,054500,051599,,08,1,87499.50,0,136,063,150,95,42,,60,35,M,M,0 
775,257,1,02,01,16,000485,010700,03,011811,094,00,,,,,007500,000485,011780,011326,,,062600,060843,,01,0,62499.50,0,090,042,120,95,30,,62,35,M,U,0 
720,131,1,07,06,05,014965,029402,07,014965,213,03,,,,,005931,003506,,,016528,010652,,,,13,1,87499.50,0,082,043,130,98,31,,51,42,M,M,0 
746,276,1,03,02,13,010734,019349,04,010734,199,01,,,,,003300,000219,,,011333,010515,046400,032635,,02,1,62499.50,0,088,048,120,99,35,,47,42,M,M,0 
769,-14,1,03,02,05,000607,006200,02,000607,247,01,,,,,005000,000331,,,,,,,,03,0,42999.50,0,085,045,120,98,30,,,57,M,M,0 
713,229,1,08,04,02,003439,035552,07,022393,249,01,,,,,019900,000058,021621,018954,010448,001669,042500,042156,,15,0,62499.50,0,088,048,120,99,35,,42,57,M,M,0 
765,261,1,03,03,42,000308,024600,04,000308,117,00,,,,,016000,000114,,,008600,000194,060000,055700,,00,0,87499.50,0,105,057,150,93,48,,39,57,M,U,0 
772,17,1,06,03,05,002812,018990,04,002812,216,00,,,,,016900,002695,,,,,134000,132000,,02,1,87499.50,0,136,063,150,95,42,,54,42,M,M,0 
770,-5,1,02,02,28,000428,011100,04,002902,169,00,,,,,009500,000225,011134,002474,,,059300,043973,,06,1,87499.50,0,085,045,120,98,30,,62,35,M,M,0 
772,56,1,04,02,18,000759,021761,03,000759,119,00,,,,,018449,000759,,,,,061500,056979,,06,1,62499.50,0,082,043,130,98,31,,,42,M,M,0 
782,15,1,00,00,,,,01,,155,00,,,,,,,,,,,059000,055650,,03,1,62499.50,0,085,045,120,98,30,,64,35,M,M,0 
766,46,1,02,02,26,000702,003672,02,000702,086,00,,,,,,,,,,,,,,15,0,62499.50,0,081,028,120,97,16,,,42,F,U,0 
780,0,1,03,02,58,000059,011237,03,000059,184,00,,,,,008500,000020,,,,,077000,074741,,04,0,87499.50,0,105,057,150,93,48,,42,57,M,U,0 
768,76,1,00,00,,,,02,004665,158,00,,,,,,,013996,004665,,,073050,067318,,06,0,62499.50,0,085,045,120,98,30,,59,35,M,M,0 
783,32,1,02,01,99,000570,001865,03,012145,236,00,,,,,001865,000570,017363,011575,,,,,,10,0,62499.50,0,071,033,120,92,17,,,42,M,M,0 
780,73,1,02,01,41,000072,002160,02,008109,212,00,,,,,001160,000072,012723,008037,001000,000000,,,,11,1,42999.50,0,088,048,120,99,35,,50,42,M,M,0 
770,76,1,05,04,06,002005,015962,05,002005,332,01,,,,,011500,001756,,,001220,000074,058400,052448,,14,1,87499.50,0,081,028,120,97,16,,46,42,M,M,0 
746,36,1,04,01,09,000647,022700,04,030224,276,00,,,,,016600,000647,036077,017398,,,029400,023892,,03,0,87499.50,0,082,043,130,98,31,,41,57,M,U,0 
720,284,1,03,02,06,003771,010302,03,003785,071,01,,,,,010302,003771,,,,,,,,02,0,62499.50,0,000,000,000,00,00,,62,35,M,U,0 
726,211,1,03,02,09,001392,007610,04,009860,153,00,,,,,002700,001202,015500,008468,,,075815,074831,,04,0,42999.50,0,085,045,120,98,30,,56,42,M,M,0 
751,207,1,06,03,03,003469,016791,04,003469,188,01,,,,,006967,003200,,,,,107000,105000,,04,0,87499.50,0,100,036,120,96,22,,49,42,M,M,0 
758,282,1,04,02,08,001480,009328,06,011765,250,00,,,,,002000,000146,031620,026434,001700,000000,030500,021004,,15,1,42999.50,0,085,045,120,98,30,,,42,M,M,0 
742,201,1,03,01,11,006221,014958,04,019165,188,01,,,,,,,021205,012944,014796,006221,078610,075777,,04,0,42999.50,0,105,057,150,93,48,,40,57,F,U,0 
742,139,1,03,03,23,003457,016616,05,007288,164,01,,,,,001900,000965,005187,003831,010000,002474,078369,072896,,03,0,62499.50,0,085,045,120,98,30,,,57,M,M,0 
760,177,1,02,01,04,001696,010201,03,001748,127,00,,,,,010000,001696,,,,,116000,108000,,05,1,62499.50,0,100,036,120,96,22,,,42,M,U,0 
756,121,1,06,03,13,000596,033087,04,000596,141,00,,,,,021400,000596,,,011500,000000,129000,126000,,03,0,87499.50,0,136,063,150,95,42,,,42,M,U,0 
738,39,1,04,03,10,004080,018316,04,011732,228,01,,,,,014183,004050,012620,007652,,,,,,10,0,42999.50,0,059,028,120,98,17,,35,57,M,M,0 
724,351,1,04,04,11,016757,025164,05,016757,112,03,,,,,009356,008699,,,,,,,,02,1,87499.50,0,088,048,120,99,35,,,42,M,M,0 
771,184,1,04,02,13,000104,010810,04,007805,127,00,,,,,009500,000101,019862,007589,001310,000003,,,,02,0,87499.50,0,105,057,150,93,48,,62,35,M,M,0 
722,333,1,04,02,04,005282,013640,05,018331,126,02,,,,,005600,004110,016395,013049,000100,000000,075774,071646,,04,1,62499.50,0,105,057,150,93,48,,61,35,M,M,0 
734,239,1,06,02,07,002437,017500,02,002437,126,00,,,,,011500,002437,,,006000,000000,,,,01,1,42999.50,0,105,057,150,93,48,,,42,M,M,0 
692,241,1,04,03,03,006734,023600,06,151623,120,01,,,,,012000,005855,012014,001839,,,,,,06,0,87499.50,0,136,063,150,95,42,,,42,M,U,0 
707,294,1,08,04,15,018353,049771,06,031255,147,02,020883,017010,,,023400,001248,020835,012902,,,120000,107000,,02,1,87499.50,0,105,057,150,93,48,,50,42,M,M,0 
730,232,1,07,04,04,001045,025766,06,014328,133,01,,,,,013671,000446,014500,013283,,,055000,054390,,09,1,87499.50,0,105,057,150,93,48,,46,42,M,M,0 
734,193,1,03,03,99,005525,014412,04,005525,142,01,,,,,,,,,009300,005155,049500,045531,,,0,62499.50,0,082,043,130,98,31,,47,42,M,M,0 
730,93,1,07,05,17,015743,048200,07,028368,227,03,,,,,023400,013873,019873,012625,004000,000000,087650,082684,,05,0,87499.50,0,085,045,120,98,30,,41,57,M,U,0 
782,45,1,04,01,06,000033,023500,02,000033,116,00,,,,,011500,000033,,,010000,000000,094000,082696,,02,0,87499.50,0,136,063,150,95,42,,33,57,M,U,0 
730,182,1,01,01,15,000450,004478,04,009913,113,00,,,,,004478,000450,010814,009463,,,012400,011213,,07,0,62499.50,0,105,057,150,93,48,,57,42,M,M,0 
741,232,1,02,01,18,001182,002484,04,028771,164,00,,,,,,,029058,027589,,,088000,084665,,03,0,87499.50,0,105,057,150,93,48,,42,57,M,M,0 
760,64,1,05,02,10,002598,021408,03,002598,102,00,,,,,020100,002598,,,,,076440,074508,,04,1,87499.50,0,088,048,120,98,22,,,42,F,U,0 
778,65,1,05,01,05,000365,016902,03,000365,216,00,,,,,005000,000365,,,007590,000000,040300,038783,,04,1,62499.50,0,088,048,120,99,35,,58,42,M,M,0 
712,166,1,07,03,04,004769,016621,07,020289,195,01,,,,,004430,004030,024111,013826,,,089879,088760,,01,0,42999.50,0,071,033,120,92,17,,58,42,M,M,0 
773,-58,1,05,02,10,001165,011148,03,001165,276,00,,,,,002969,001124,,,,,107000,105000,,04,1,87499.50,0,136,063,150,95,42,,50,42,M,M,0 
772,72,1,02,01,06,000523,010500,01,000523,198,00,,,,,009000,000523,,,,,,,,08,0,62499.50,0,136,063,150,95,42,,,42,M,M,0 
777,-7,1,01,01,47,000436,007400,01,000436,051,00,,,,,007400,000436,,,,,,,,04,0,87499.50,0,105,057,150,93,48,,38,57,M,M,0 
758,91,1,05,03,03,007400,019610,03,007400,118,01,,,,,007500,004411,,,005000,001910,,,,08,0,87499.50,0,105,057,150,93,48,,,42,M,M,0 
751,151,1,05,02,21,004077,023212,05,087185,223,01,,,,,010700,000936,015630,009751,005000,003141,,,,08,0,42999.50,0,059,028,120,98,17,,57,42,M,M,0 
713,198,1,09,08,10,010356,027663,08,010356,077,03,,,,,021606,009233,,,001800,000950,,,,01,0,62499.50,0,085,045,120,98,30,,,57,M,M,0 
773,164,1,01,01,13,000419,001681,02,000419,191,00,,,029968,024609,,,,,001681,000419,,,,10,1,62499.50,0,071,033,120,92,17,,60,35,M,U,0 
789,8,1,02,01,13,000004,012500,02,000004,266,00,,,,,007500,000004,,,,,025000,014341,,06,1,62499.50,0,136,063,150,95,42,,48,42,M,U,0 
784,-5,1,01,01,99,000150,003150,02,000153,179,00,,,,,,,,,,,,,,02,0,62499.50,0,105,057,150,93,48,,,42,F,U,0 
772,170,1,04,03,05,000926,029200,05,010220,233,00,,,,,015000,000901,031458,009294,,,060200,054478,,07,0,87499.50,0,082,043,130,98,31,,52,42,M,M,0 
725,425,1,04,03,16,024722,040100,06,055280,170,02,,,,,019000,015873,036572,030558,014500,008849,130000,126000,,02,0,87499.50,0,082,043,130,98,31,,56,42,M,M,0 
765,121,1,05,03,13,002059,017384,05,006845,236,00,,,,,012836,002059,007000,004786,,,055000,033253,,01,0,87499.50,0,082,043,130,98,31,,36,57,M,M,0 
742,181,1,02,02,17,000951,015500,06,022926,170,00,,,,,005500,000152,024820,021771,,,077650,067454,,06,1,87499.50,0,105,057,150,93,48,,,42,M,M,0 
770,19,1,02,02,18,002705,005500,05,008121,184,01,,,,,,,020527,005416,005500,002705,055000,047737,,07,1,62499.50,0,105,057,150,93,48,,48,42,M,M,0 
776,89,1,04,01,18,000099,003563,02,000099,162,00,,,,,001563,000099,,,002000,000000,045000,039799,,07,1,42999.50,0,082,043,130,98,31,,49,42,M,M,0 
744,195,1,05,01,02,000560,013635,04,009710,114,00,,,,,003000,000000,,,,,,,,05,1,87499.50,0,085,045,120,98,30,,58,42,M,U,0 
758,226,1,03,01,05,000125,010500,02,076714,097,00,,,,,,,,,009600,000125,,,,03,1,62499.50,0,105,057,150,93,48,,63,35,M,M,0 
762,274,1,01,01,08,000014,005000,03,037883,189,00,,,022147,000000,005000,000014,007000,000700,,,,,,11,1,62499.50,0,000,000,000,00,00,,58,42,M,M,0 
746,356,1,04,01,15,000382,003146,06,055971,197,00,,,040000,039935,003146,000382,019600,015602,,,113000,099922,,04,0,87499.50,0,105,057,150,93,48,,46,42,M,U,0 
741,299,1,09,06,09,005444,025537,10,016676,257,01,,,,,018200,004840,015285,010614,000950,000000,100000,095340,,05,0,62499.50,0,136,063,150,95,42,,42,57,M,M,0 
721,232,1,03,03,99,004200,007500,06,030692,005,02,,,,,,,016055,026492,007500,004200,094941,089744,,04,1,62499.50,0,105,057,150,93,48,,60,35,M,U,0 
732,377,1,05,02,16,001412,018794,03,010451,249,01,,,,,013142,000060,016375,009039,005652,001352,,,,02,0,87499.50,0,105,057,150,93,48,,53,42,M,M,0 
761,-74,1,03,01,18,001649,005220,01,001649,134,00,,,,,,,,,,,,,,01,0,42999.50,0,081,028,120,97,16,,31,57,M,M,0 
735,226,1,01,01,05,002124,004600,04,006948,204,00,,,,,,,030604,004824,,,092874,091356,,07,0,62499.50,0,090,042,120,95,30,,,42,M,U,0 
739,217,1,04,02,08,002775,015180,07,121732,153,00,,,,,013400,002775,009900,000550,,,,,,02,0,87499.50,0,100,036,120,96,22,,54,42,M,U,0 
789,194,1,02,01,41,000699,012500,03,003867,170,00,,,,,012500,000699,003150,003168,,,,,,03,0,62499.50,0,105,057,150,93,48,,55,42,M,U,0 
730,72,1,02,02,91,002483,007130,04,012649,120,01,,,,,007000,002347,013110,010166,,,063000,057125,,02,1,62499.50,0,084,038,120,98,27,,54,42,M,M,0 
770,54,1,06,03,13,000326,008216,04,000326,163,00,,,,,003000,000000,,,001045,000157,065450,058720,,06,0,62499.50,0,085,045,120,98,30,,,42,M,M,0 
722,215,1,03,03,22,006221,012400,05,028235,152,01,,,,,011600,006149,023083,022014,,,088000,086686,,00,0,62499.50,0,105,057,150,93,48,,55,42,M,U,0 
757,79,1,02,01,08,001971,008150,01,001971,086,00,,,,,007700,001971,,,000450,000000,,,,02,1,87499.50,0,105,057,150,93,48,,59,35,M,M,0 
780,54,1,01,01,40,000188,005000,01,000188,141,00,,,,,005000,000188,,,,,,,,,0,42999.50,0,136,063,150,95,42,,,42,M,M,0 
749,203,1,01,01,17,001331,003000,03,008598,039,00,,,,,003000,001331,009637,007267,,,081730,079161,,01,0,42999.50,0,085,045,120,98,30,,63,35,M,M,0 
763,117,1,02,01,85,001341,009300,03,018227,116,00,,,,,009300,001341,027000,016886,,,,,,06,0,62499.50,0,105,057,150,93,48,,53,42,M,U,0 
770,-5,1,03,03,07,000828,003776,03,000828,255,01,,,,,,,,,,,,,,13,0,62499.50,0,071,037,120,99,16,,49,42,F,U,0 
753,129,1,03,01,18,000161,019800,03,000211,080,00,,,,,016200,000161,,,,,065000,058430,,04,1,87499.50,0,105,057,150,93,48,,58,42,M,M,0 
778,13,1,04,03,27,002458,024010,04,002458,170,00,,,,,024010,002458,,,,,135000,127000,,01,1,62499.50,0,000,000,000,00,00,,51,42,M,M,0 
736,198,1,01,01,26,004261,005000,04,004296,307,01,,,025000,020841,005000,004261,025000,020841,,,062000,051229,,01,1,62499.50,0,000,000,000,00,00,,47,42,M,M,0 
712,436,1,09,05,08,010669,020369,12,174655,162,03,,,025700,021197,008000,002500,096617,078986,011242,008169,124000,121000,,00,0,42999.50,0,105,057,150,93,48,,,42,M,U,0 
730,384,1,02,02,11,000750,009420,04,011317,053,00,,,,,008500,000332,013486,010567,000920,000418,093264,091419,,02,0,87499.50,0,108,055,140,99,36,,,42,F,U,0 
766,122,1,01,01,31,001984,007000,03,001984,147,00,,,,,007000,001984,,,,,068650,063966,,10,1,87499.50,0,105,057,150,93,48,,61,35,M,M,0 
721,293,1,05,05,65,004838,013878,09,036883,229,02,,,,,004900,000885,074362,044018,003950,003563,,,,15,1,62499.50,0,071,033,120,92,17,,52,42,M,M,0 
760,236,1,01,00,12,000000,005000,01,000072,095,00,,,,,,,,,005000,000000,,,,04,0,42999.50,0,105,057,150,93,48,,54,42,M,M,0 
729,324,1,03,02,99,002819,011178,04,031681,132,00,,,029417,028862,007500,002751,029417,028862,,,148000,140000,,06,0,87499.50,0,105,057,150,93,48,,,42,M,U,0 
719,247,1,03,02,16,010382,015200,04,010447,152,02,,,,,005600,004432,,,006000,005950,122000,118000,,00,1,42999.50,0,088,048,120,99,35,,,42,M,M,0 
746,62,1,03,02,06,001294,005840,06,001318,509,00,,,,,003000,000608,021813,005238,,,096750,093861,,03,0,87499.50,0,105,057,150,93,48,,33,57,M,M,0 
731,202,1,04,02,06,000564,007257,03,000564,256,00,,,,,006800,000564,,,,,075000,073069,,01,0,42999.50,0,090,042,120,95,30,,36,57,M,U,0 
781,-75,1,01,01,15,000321,010000,02,000321,230,00,,,,,010000,000321,,,,,018000,011008,,15,0,42999.50,0,082,043,130,98,31,,,42,M,U,0 
765,164,1,01,01,14,000888,005500,04,007846,188,00,,,,,005500,000888,018714,006958,,,075050,069692,,02,0,62499.50,0,090,042,120,95,30,,38,57,M,U,0 
775,182,1,00,00,,,,01,,001,00,,,,,,,,,,,085271,082534,,01,0,62499.50,0,105,057,150,93,48,,,42,F,U,0 
758,171,1,03,02,08,001318,009174,03,001363,247,00,,,,,007674,001318,,,001500,000000,,,,06,0,87499.50,0,085,045,120,98,30,,50,42,M,M,0 
736,213,1,04,04,14,006185,017878,07,021321,297,01,,,,,008500,001108,018159,015136,005178,004704,037000,033592,,14,0,42999.50,0,071,037,120,99,16,,47,42,M,M,0 
750,219,1,04,03,04,003461,017717,04,027501,436,00,,,,,017500,003461,034185,024040,,,,,,05,0,87499.50,0,088,048,120,99,35,,36,57,M,U,0 
727,136,1,01,01,34,002851,006500,01,002851,111,00,,,,,006500,002851,,,,,,,,03,0,87499.50,0,105,057,150,93,48,,64,35,M,M,0 
784,2,1,02,01,10,000299,010900,02,000299,148,00,,,,,010900,000299,,,,,080000,077608,,03,1,42999.50,0,136,063,150,95,42,,,42,M,M,0 
749,126,1,04,04,13,002615,007331,07,006872,160,02,,,,,001549,001034,011318,004183,,,,,,01,0,62499.50,0,136,063,150,95,42,,60,35,M,M,0 
757,111,1,06,03,15,003100,026339,06,023712,265,00,,,,,015100,002639,024390,020562,,,176000,173000,,03,0,87499.50,0,105,057,150,93,48,,41,57,M,M,0 
752,165,1,01,01,99,001407,002131,03,001457,176,01,,,,,,,,,002131,001407,,,,09,0,62499.50,0,105,057,150,93,48,,,42,M,M,0 
766,165,1,02,01,05,000328,007624,03,000378,038,00,,,,,005500,000328,,,,,055688,050988,,09,1,42999.50,0,082,043,130,98,31,,55,42,M,U,0 
742,140,1,04,04,16,003899,015800,04,003899,171,02,,,,,005800,003884,,,010000,000015,,,,08,1,62499.50,0,000,000,000,00,00,,,42,M,U,0 
743,38,1,06,01,20,000976,016957,06,012405,342,00,,,,,,,035294,011354,004328,000000,056000,052599,,04,0,42999.50,0,071,037,120,99,16,,43,57,M,M,0 
784,59,1,05,01,10,000493,015839,05,005811,220,00,,,,,005000,000493,013050,005090,001000,000000,033000,005227,,,1,87499.50,0,082,043,130,98,31,,,57,M,M,0 
751,15,1,03,03,06,003845,037500,05,008430,263,00,025000,002466,,,007500,000633,011525,004585,,,,,,10,1,87499.50,0,105,057,150,93,48,,53,42,M,U,0 
779,216,1,02,01,13,000461,008400,04,021508,144,00,,,,,008400,000461,031204,021015,,,116000,108000,,03,0,62499.50,0,088,048,120,99,35,,48,42,M,M,0 
744,381,1,02,01,25,000061,003600,03,005518,133,00,,,,,003600,000061,001429,000000,,,,,,04,0,42999.50,0,071,033,120,92,17,,59,35,M,M,0 
732,164,1,05,03,13,011378,028651,06,023821,226,03,,,,,026000,010469,021037,012393,,,075900,068019,,08,0,87499.50,0,105,057,150,93,48,,55,42,M,M,0 
743,146,1,05,05,04,014026,035137,06,014026,238,02,020157,012620,,,014140,000736,,,,,033100,023696,,15,1,87499.50,0,085,045,120,98,30,,56,42,M,M,0 
780,98,1,02,00,13,000000,007500,02,000000,176,00,,,,,,,007550,000000,007500,000000,051900,050109,,03,0,62499.50,0,085,045,120,98,30,,56,42,M,U,0 
777,-61,1,00,00,,,,04,004494,152,00,,,,,,,030605,004494,,,076735,075396,,01,0,62499.50,0,088,048,120,99,35,,53,42,M,M,0 
779,9,1,04,01,17,000656,014523,02,000656,252,00,,,,,002623,000656,,,007300,000000,055000,052937,,07,1,62499.50,0,136,063,150,95,42,,51,42,M,M,0 
778,125,1,02,01,29,000405,004400,01,000405,101,00,,,,,003400,000405,,,,,,,,06,0,62499.50,0,000,000,000,00,00,,49,42,M,U,0 
750,80,1,04,04,28,001510,009597,06,007101,207,00,,,,,007700,001240,019734,005591,001897,000270,072000,065564,,04,0,62499.50,0,071,033,120,92,17,,59,35,M,M,0 
710,262,1,05,01,05,009653,020570,02,009653,057,01,,,,,005900,000000,,,009982,009653,072037,071372,,03,1,62499.50,0,105,057,150,93,48,,,42,M,U,0 
760,45,1,02,02,87,002149,010000,03,005659,148,00,,,,,010000,002149,006145,003510,,,,,,01,0,87499.50,0,105,057,150,93,48,,61,35,M,M,0 
772,87,1,02,01,16,000637,014800,03,000637,139,00,,,,,010800,000637,007139,005695,,,108000,105000,,03,1,87499.50,0,105,057,150,93,48,,62,35,M,M,0 
735,-3,1,03,02,14,000829,022400,05,012954,107,00,,,,,022400,000829,013286,012125,,,055000,054206,,07,0,62499.50,0,000,000,000,00,00,,31,57,M,M,0 
755,78,1,01,01,99,000170,005158,02,000170,235,00,,,,,005158,000170,,,,,125000,115000,,07,0,87499.50,0,105,057,150,93,48,,48,42,M,M,0 
718,181,1,05,04,09,022175,039000,08,022384,181,03,,,,,029000,014247,,,,,097000,096105,,00,0,87499.50,0,105,057,150,93,48,,61,35,M,U,0 
765,229,1,02,01,99,000629,001598,05,001478,003,01,,,,,,,,,,,124000,123000,,03,0,87499.50,0,105,057,150,93,48,,,42,M,M,0 
741,167,1,01,01,99,002435,005700,01,002435,268,00,,,,,005700,002435,,,,,,,,07,0,87499.50,0,136,063,150,95,42,,34,57,M,M,0 
762,140,1,01,01,81,000729,007500,02,000729,044,00,,,,,007500,000729,,,,,092000,090253,,00,0,87499.50,0,105,057,150,93,48,,64,35,M,U,0 
749,165,1,03,02,02,002247,011524,04,011497,253,01,,,,,,,015000,009250,,,050000,048286,,12,1,87499.50,0,084,038,120,98,27,,56,42,M,M,0 
754,190,1,07,05,02,002892,048900,07,009346,133,00,,,,,031900,002484,015000,006454,017000,000408,055000,031408,,03,0,87499.50,0,105,057,150,93,48,,47,42,M,M,0 
